iter	MultiClass
4336	0.2460796712
4337	0.2460503113
4338	0.2460440405
4339	0.2459941616
4340	0.2459825437
4341	0.2459693442
4342	0.2459311203
4343	0.2459012183
4344	0.2458855089
4345	0.2458721243
4346	0.2458492105
4347	0.2457899855
4348	0.2457586167
4349	0.2457380275
4350	0.2457171313
4351	0.2456698452
4352	0.2456450617
4353	0.2455921289
4354	0.2455273244
4355	0.2454549347
4356	0.2454382565
4357	0.2453733416
4358	0.2453619929
4359	0.2453416578
4360	0.2453028093
4361	0.2452936712
4362	0.2452767089
4363	0.2452588021
4364	0.2452306411
4365	0.2451939115
4366	0.2451797981
4367	0.2451779446
4368	0.245164554
4369	0.2451455396
4370	0.2451187275
4371	0.2450956878
4372	0.2450751783
4373	0.2450618069
4374	0.2450394594
4375	0.2450158392
4376	0.2449985037
4377	0.2449393469
4378	0.2449087336
4379	0.2448738499
4380	0.2448370896
4381	0.2448234918
4382	0.2448203605
4383	0.2447910318
4384	0.2447563937
4385	0.2446694976
4386	0.2446115498
4387	0.2445954786
4388	0.2445517017
4389	0.2445011276
4390	0.2444531658
4391	0.244441586
4392	0.2444317716
4393	0.2444116989
4394	0.2443538037
4395	0.244321943
4396	0.24429203
4397	0.2442853685
4398	0.2442794207
4399	0.244265433
4400	0.2442600643
4401	0.2442554535
4402	0.2442334424
4403	0.244200207
4404	0.2441581337
4405	0.2441188675
4406	0.2441006164
4407	0.2440681137
4408	0.2440671331
4409	0.2440266193
4410	0.2440175515
4411	0.243983767
4412	0.2439475939
4413	0.2439278071
4414	0.2439198017
4415	0.2438746662
4416	0.2438571128
4417	0.2438347683
4418	0.2437767523
4419	0.2437571766
4420	0.2437187822
4421	0.243687595
4422	0.2436323246
4423	0.2436115288
4424	0.2435755239
4425	0.2435597682
4426	0.2435374231
4427	0.2434776629
4428	0.2434579212
4429	0.2434272357
4430	0.2434096067
4431	0.2434000087
4432	0.2433720576
4433	0.2433461587
4434	0.243298451
4435	0.243267257
4436	0.2432618366
4437	0.2432255122
4438	0.2432154349
4439	0.243196579
4440	0.2431509278
4441	0.2430828013
4442	0.2430722247
4443	0.2430067039
4444	0.2429980213
4445	0.2429833033
4446	0.242958047
4447	0.2429065673
4448	0.2428830194
4449	0.2428778443
4450	0.2428566333
4451	0.2428390651
4452	0.2428291084
4453	0.2428067021
4454	0.2427926812
4455	0.2427641056
4456	0.2427314788
4457	0.2427208348
4458	0.2426822252
4459	0.2426515117
4460	0.2425603363
4461	0.2425388309
4462	0.2425323159
4463	0.2425160024
4464	0.2425007586
4465	0.2424778833
4466	0.2424700354
4467	0.2424478053
4468	0.24243197
4469	0.2423931619
4470	0.2423465152
4471	0.2423195346
4472	0.2423137133
4473	0.2423032906
4474	0.242288554
4475	0.2422853033
4476	0.242278872
4477	0.2422068652
4478	0.2421719502
4479	0.2421152128
4480	0.242076719
4481	0.2420434902
4482	0.2420212427
4483	0.2419630502
4484	0.2419395454
4485	0.2418962627
4486	0.2418846917
4487	0.2418802861
4488	0.2418557065
4489	0.241817865
4490	0.2417898085
4491	0.241739611
4492	0.2416586728
4493	0.2415935375
4494	0.2415626637
4495	0.2415216177
4496	0.2414794355
4497	0.2414749362
4498	0.2414540764
4499	0.2414414701
4500	0.2413863221
4501	0.2413600256
4502	0.2413164729
4503	0.2412893275
4504	0.2412481406
4505	0.2412105828
4506	0.2411977592
4507	0.2411588547
4508	0.2411330033
4509	0.2410243582
4510	0.2409307058
4511	0.2409086207
4512	0.2408969808
4513	0.2408600878
4514	0.2408221607
4515	0.2408130805
4516	0.2407467108
4517	0.2407158738
4518	0.2407082047
4519	0.2406715688
4520	0.2406652698
4521	0.240655252
4522	0.2406313418
4523	0.2405948717
4524	0.2405536673
4525	0.240548072
4526	0.2405104546
4527	0.240488651
4528	0.2404680692
4529	0.2404441093
4530	0.2404435282
4531	0.2404054082
4532	0.2403907301
4533	0.2403300319
4534	0.2402962418
4535	0.2402752215
4536	0.2402165285
4537	0.2402056238
4538	0.240177219
4539	0.2401363184
4540	0.240130838
4541	0.2401078585
4542	0.2401066431
4543	0.2400890527
4544	0.2400424706
4545	0.2399877707
4546	0.239968254
4547	0.2399598497
4548	0.2399429984
4549	0.2399270649
4550	0.2399197156
4551	0.2398868854
4552	0.239856048
4553	0.2398007211
4554	0.2397299646
4555	0.2396817353
4556	0.2396802264
4557	0.2396560079
4558	0.2396226952
4559	0.239592624
4560	0.2395875373
4561	0.239555386
4562	0.2395200891
4563	0.2394762338
4564	0.2394462141
4565	0.2394292378
4566	0.2394205708
4567	0.2394184915
4568	0.2393959768
4569	0.2393525733
4570	0.2393236796
4571	0.239288388
4572	0.239257251
4573	0.2392266296
4574	0.2391918829
4575	0.2391792036
4576	0.2391524721
4577	0.2390922367
4578	0.2390723354
4579	0.2390533856
4580	0.2390448895
4581	0.2390075566
4582	0.2390012648
4583	0.2389170007
4584	0.2389047641
4585	0.2388794803
4586	0.2388697152
4587	0.2388470178
4588	0.2387788802
4589	0.2387512832
4590	0.2387087373
4591	0.2386909781
4592	0.238664722
4593	0.2386436389
4594	0.2386378226
4595	0.2386190102
4596	0.2386113973
4597	0.2385744541
4598	0.2385526645
4599	0.2385372647
4600	0.2384601422
4601	0.2383891009
4602	0.2383598569
4603	0.2383353914
4604	0.238316078
4605	0.23826364
4606	0.2382474127
4607	0.2382324859
4608	0.2382083668
4609	0.2381997915
4610	0.238182467
4611	0.2381376961
4612	0.2381172287
4613	0.2381126442
4614	0.2380845066
4615	0.2380707095
4616	0.2380374048
4617	0.238031339
4618	0.2379757676
4619	0.2379563576
4620	0.2378878875
4621	0.2378565118
4622	0.2378378807
4623	0.2378257881
4624	0.2378156999
4625	0.2377953412
4626	0.2377820088
4627	0.2377728771
4628	0.2377602448
4629	0.2377358878
4630	0.2377100512
4631	0.23766844
4632	0.2376308542
4633	0.2376107554
4634	0.2374904023
4635	0.2374601654
4636	0.2374215177
4637	0.2373844026
4638	0.2373781607
4639	0.2373005797
4640	0.2372797397
4641	0.2372627065
4642	0.2372340021
4643	0.2372187614
4644	0.2372022304
4645	0.2371719658
4646	0.2371280241
4647	0.2371084712
4648	0.2370200087
4649	0.236994976
4650	0.2369763676
4651	0.2369299717
4652	0.2369110104
4653	0.236863224
4654	0.2368330907
4655	0.2368187103
4656	0.2367779761
4657	0.2367323053
4658	0.2367224146
4659	0.2366862291
4660	0.2366597776
4661	0.2366358892
4662	0.2365710483
4663	0.2365549939
4664	0.2365382984
4665	0.2365362988
4666	0.236523888
4667	0.2364869913
4668	0.2364830386
4669	0.2364739066
4670	0.236463904
4671	0.2364354044
4672	0.2363957258
4673	0.236363407
4674	0.2363393135
4675	0.2363154434
4676	0.2362547883
4677	0.2362378107
4678	0.236202618
4679	0.2361653522
4680	0.2361332622
4681	0.2361172149
4682	0.2360785565
4683	0.2360187799
4684	0.2360057695
4685	0.2359576971
4686	0.2359419055
4687	0.2358789119
4688	0.2358658369
4689	0.2358587111
4690	0.2358330103
4691	0.2358178724
4692	0.2357848591
4693	0.2357500164
4694	0.2357145423
4695	0.2356428975
4696	0.2356244697
4697	0.2355623593
4698	0.2355413386
4699	0.2354716957
4700	0.2354149787
4701	0.2353798212
4702	0.2353569374
4703	0.2353376781
4704	0.2353282209
4705	0.2353073959
4706	0.2352930753
4707	0.2352604117
4708	0.2352505703
4709	0.2352089634
4710	0.2351728979
4711	0.2351713829
4712	0.2351490114
4713	0.2350949129
4714	0.2350930321
4715	0.2350769293
4716	0.2350407539
4717	0.2350276778
4718	0.2349459914
4719	0.2349295624
4720	0.2349011033
4721	0.2348656549
4722	0.2348412633
4723	0.2348170652
4724	0.2347921418
4725	0.2347870877
4726	0.2347463023
4727	0.2347254092
4728	0.2347191859
4729	0.2346782257
4730	0.2346583073
4731	0.2346250112
4732	0.2345828432
4733	0.234555028
4734	0.2345302736
4735	0.2344830562
4736	0.2343685646
4737	0.2343506216
4738	0.2343221359
4739	0.2342618051
4740	0.2342338004
4741	0.2341951556
4742	0.2341843891
4743	0.2341256423
4744	0.2341039772
4745	0.2340253147
4746	0.2339993075
4747	0.233973548
4748	0.2339641318
4749	0.2339540194
4750	0.2339468503
4751	0.2339093203
4752	0.2338854251
4753	0.2338497851
4754	0.233841652
4755	0.2338174228
4756	0.2337641243
4757	0.2337235243
4758	0.2337025908
4759	0.2336834522
4760	0.2336211083
4761	0.2336019342
4762	0.2335914367
4763	0.2335543641
4764	0.2335432975
4765	0.2335366215
4766	0.2335284551
4767	0.2334881552
4768	0.2334470357
4769	0.2334074108
4770	0.2333819493
4771	0.2333594004
4772	0.2333179145
4773	0.2332943611
4774	0.2332579736
4775	0.2332364547
4776	0.2332126172
4777	0.2331842876
4778	0.2331678245
4779	0.2331551285
4780	0.2331316703
4781	0.2331185474
4782	0.2331022237
4783	0.233070153
4784	0.2330642923
4785	0.2329763997
4786	0.23294823
4787	0.2329219924
4788	0.2329043399
4789	0.2328610109
4790	0.2328395497
4791	0.2328019613
4792	0.2327931859
4793	0.2327421625
4794	0.2327224873
4795	0.2326873938
4796	0.2326212191
4797	0.2326069543
4798	0.2325836202
4799	0.2325830189
4800	0.2325655973
4801	0.232553641
4802	0.2325436546
4803	0.2324894517
4804	0.2324625765
4805	0.232436033
4806	0.2324142999
4807	0.232370342
4808	0.2323662726
4809	0.2323457218
4810	0.2323258678
4811	0.2322550689
4812	0.2322399693
4813	0.2322139714
4814	0.2322028477
4815	0.2321382367
4816	0.2320905417
4817	0.2320520116
4818	0.2320429383
4819	0.2320103332
4820	0.2320022943
4821	0.2319670449
4822	0.2319185575
4823	0.2319073454
4824	0.2318746184
4825	0.2318560942
4826	0.2318191296
4827	0.231790189
4828	0.231775429
4829	0.2317280662
4830	0.2316883272
4831	0.2316719367
4832	0.2316575696
4833	0.2316070854
4834	0.2315854432
4835	0.2315162093
4836	0.2315075546
4837	0.2314840431
4838	0.2314669064
4839	0.2314529457
4840	0.2314386132
4841	0.2314141142
4842	0.2314008796
4843	0.2313900765
4844	0.231348966
4845	0.2313413558
4846	0.2313398273
4847	0.2313110132
4848	0.2312663194
4849	0.2312607303
4850	0.231237466
4851	0.2311754958
4852	0.2310966276
4853	0.2310536802
4854	0.2310423984
4855	0.2309920877
4856	0.230981848
4857	0.2309752987
4858	0.230921454
4859	0.230863154
4860	0.2308004504
4861	0.2307706226
4862	0.2307394304
4863	0.230729212
4864	0.2307159897
4865	0.2307013684
4866	0.2306782315
4867	0.2306546069
4868	0.230622148
4869	0.23059613
4870	0.230572223
4871	0.2305542938
4872	0.2305504114
4873	0.2305123528
4874	0.2304782492
4875	0.2304665619
4876	0.2304047546
4877	0.2303868626
4878	0.2303161273
4879	0.2303011376
4880	0.23028176
4881	0.2302770312
4882	0.2302416966
4883	0.2302105019
4884	0.2301938248
4885	0.2301902661
4886	0.2301882352
4887	0.2301228505
4888	0.2300904829
4889	0.2300659241
4890	0.2300444973
4891	0.23001392
4892	0.2300012245
4893	0.22997231
4894	0.2299593325
4895	0.2299354082
4896	0.2299069404
4897	0.2298757152
4898	0.2298414712
4899	0.2297858489
4900	0.2297550886
4901	0.2297102617
4902	0.2296726804
4903	0.2296584241
4904	0.2296306517
4905	0.2295944163
4906	0.2295766202
4907	0.2295534577
4908	0.2295461799
4909	0.2295238639
4910	0.229497503
4911	0.2294830525
4912	0.2294711285
4913	0.2294494706
4914	0.2294385571
4915	0.2294025895
4916	0.2293811373
4917	0.2293459442
4918	0.2293156082
4919	0.2292891193
4920	0.2292367185
4921	0.2292213508
4922	0.2291881534
4923	0.2291641383
4924	0.2291395172
4925	0.2291248346
4926	0.2291124136
4927	0.2291046534
4928	0.2290822449
4929	0.2290696945
4930	0.2289944382
4931	0.2289829046
4932	0.2289683621
4933	0.2289553156
4934	0.2288902015
4935	0.2288888107
4936	0.2288673371
4937	0.2288422737
4938	0.2288006873
4939	0.2287574078
4940	0.2287442479
4941	0.2287234462
4942	0.2287061118
4943	0.2286980465
4944	0.228682649
4945	0.228656577
4946	0.2286090617
4947	0.228586343
4948	0.2285623537
4949	0.2285334243
4950	0.2285277811
4951	0.2285178482
4952	0.2284978984
4953	0.228470948
4954	0.2284587977
4955	0.228401019
4956	0.2283745173
4957	0.2283352236
4958	0.228321284
4959	0.2283093351
4960	0.2282707963
4961	0.2282448131
4962	0.228210359
4963	0.2282036082
4964	0.2281799908
4965	0.2281570657
4966	0.2281499797
4967	0.2281228211
4968	0.2280884883
4969	0.2280558337
4970	0.2280292933
4971	0.2279912134
4972	0.2279909729
4973	0.2279769243
4974	0.2279666685
4975	0.227947243
4976	0.2279194408
4977	0.2278924022
4978	0.2278829334
4979	0.2278748562
4980	0.2278292492
4981	0.2277807849
4982	0.2277690495
4983	0.2277624253
4984	0.2277370925
4985	0.2277076892
4986	0.227632431
4987	0.2276264399
4988	0.2275586244
4989	0.2275442649
4990	0.2275183467
4991	0.2274880117
4992	0.2274811719
4993	0.2274270447
4994	0.2273620044
4995	0.2273517492
4996	0.2273365801
4997	0.2273067481
4998	0.2272785285
4999	0.2272319297
