iter	Passed	Remaining
4771	251420	12012
4772	251463	11959
4773	251514	11906
4774	251571	11854
4775	251619	11801
4776	251664	11748
4777	251708	11695
4778	251752	11642
4779	251797	11589
4780	251841	11535
4781	251887	11482
4782	251931	11429
4783	251976	11376
4784	252120	11328
4785	252230	11278
4786	252281	11225
4787	252332	11172
4788	252378	11119
4789	252421	11066
4790	252466	11013
4791	252510	10960
4792	252555	10907
4793	252598	10854
4794	252651	10801
4795	252694	10748
4796	252735	10695
4797	252791	10642
4798	252842	10590
4799	252893	10537
4800	253003	10486
4801	253058	10434
4802	253105	10381
4803	253150	10328
4804	253191	10275
4805	253306	10225
4806	253441	10175
4807	253492	10122
4808	253547	10070
4809	253594	10017
4810	253636	9964
4811	253680	9911
4812	253730	9858
4813	253774	9805
4814	253817	9752
4815	253861	9699
4816	253901	9645
4817	253947	9592
4818	254002	9540
4819	254046	9487
4820	254103	9434
4821	254145	9381
4822	254188	9328
4823	254234	9275
4824	254280	9222
4825	254322	9169
4826	254369	9116
4827	254416	9063
4828	254534	9013
4829	254666	8963
4830	254719	8910
4831	254766	8857
4832	254812	8804
4833	254853	8751
4834	254903	8698
4835	254952	8646
4836	254995	8592
4837	255036	8539
4838	255085	8487
4839	255125	8433
4840	255174	8381
4841	255225	8328
4842	255279	8275
4843	255323	8222
4844	255367	8169
4845	255412	8116
4846	255459	8063
4847	255503	8010
4848	255546	7957
4849	255589	7904
4850	255636	7851
4851	255733	7800
4852	256032	7755
4853	256087	7702
4854	256135	7649
4855	256185	7596
4856	256230	7543
4857	256273	7490
4858	256319	7437
4859	256368	7385
4860	256413	7332
4861	256460	7279
4862	256504	7226
4863	256546	7173
4864	256595	7120
4865	256642	7067
4866	256695	7014
4867	256738	6961
4868	256779	6908
4869	256823	6855
4870	256866	6802
4871	256909	6749
4872	256955	6696
4873	256998	6643
4874	257043	6590
4875	257184	6540
4876	257308	6489
4877	257359	6436
4878	257407	6383
4879	257450	6330
4880	257497	6277
4881	257543	6224
4882	257585	6171
4883	257629	6118
4884	257667	6065
4885	257710	6012
4886	257757	5960
4887	257799	5907
4888	257852	5854
4889	257903	5801
4890	257947	5748
4891	257993	5695
4892	258040	5642
4893	258083	5589
4894	258131	5537
4895	258177	5484
4896	258222	5431
4897	258268	5378
4898	258382	5326
4899	258518	5275
4900	258570	5223
4901	258622	5170
4902	258668	5117
4903	258711	5064
4904	258760	5011
4905	258800	4958
4906	258845	4905
4907	258889	4852
4908	258931	4799
4909	258981	4747
4910	259027	4694
4911	259071	4641
4912	259122	4588
4913	259170	4535
4914	259214	4482
4915	259262	4430
4916	259306	4377
4917	259349	4324
4918	259394	4271
4919	259441	4218
4920	259481	4165
4921	259575	4113
4922	259721	4062
4923	259801	4009
4924	259853	3957
4925	259897	3904
4926	259942	3851
4927	259987	3798
4928	260030	3745
4929	260072	3692
4930	260124	3639
4931	260170	3587
4932	260217	3534
4933	260260	3481
4934	260316	3428
4935	260361	3375
4936	260409	3323
4937	260456	3270
4938	260499	3217
4939	260544	3164
4940	260586	3111
4941	260627	3058
4942	260668	3005
4943	260709	2953
4944	260749	2900
4945	260877	2848
4946	261008	2796
4947	261058	2743
4948	261104	2690
4949	261152	2637
4950	261198	2585
4951	261240	2532
4952	261284	2479
4953	261331	2426
4954	261374	2373
4955	261420	2320
4956	261465	2268
4957	261506	2215
4958	261555	2162
4959	261606	2109
4960	261656	2056
4961	261702	2004
4962	261747	1951
4963	261795	1898
4964	261839	1845
4965	261887	1793
4966	261930	1740
4967	261971	1687
4968	262185	1635
4969	262325	1583
4970	262406	1530
4971	262461	1478
4972	262505	1425
4973	262548	1372
4974	262597	1319
4975	262636	1266
4976	262681	1213
4977	262731	1161
4978	262773	1108
4979	262822	1055
4980	262868	1002
4981	262915	949
4982	262969	897
4983	263076	844
4984	263151	791
4985	263204	739
4986	263249	686
4987	263294	633
4988	263345	580
4989	263445	527
4990	263618	475
4991	263673	422
4992	263731	369
4993	263782	316
4994	263828	264
4995	263874	211
4996	263919	158
4997	263966	105
4998	264015	52
4999	264061	0
